road_id,crime_freq
3215,0.03571428571428571
3215,0.0967741935483871
3215,0.0967741935483871
3215,0.06451612903225806
3215,0.0967741935483871
3215,0.03333333333333333
3215,0.06451612903225806
3215,0.034482758620689655
3215,0.03225806451612903
3215,0.03333333333333333
3215,0.0967741935483871
3215,0.03333333333333333
3215,0.03225806451612903
3215,0.03225806451612903
3215,0.0967741935483871
3215,0.03225806451612903
3215,0.03571428571428571
3215,0.06451612903225806
3215,0.13333333333333333
3215,0.12903225806451613
3215,0.13333333333333333
3215,0.03225806451612903
3215,0.16129032258064516
3330,0.03225806451612903
3330,0.06666666666666667
3330,0.06666666666666667
3330,0.06451612903225806
3330,0.03225806451612903
3330,0.03225806451612903
3330,0.03225806451612903
3330,0.03333333333333333
3330,0.03333333333333333
3330,0.12903225806451613
3330,0.06666666666666667
3330,0.03225806451612903
3330,0.03225806451612903
3330,0.03333333333333333
3330,0.03225806451612903
3386,0.0967741935483871
3386,0.14285714285714285
3386,0.06451612903225806
3386,0.2
3386,0.16129032258064516
3386,0.03333333333333333
3386,0.0967741935483871
3386,0.06451612903225806
3386,0.06666666666666667
3386,0.06451612903225806
3386,0.23333333333333334
3386,0.03225806451612903
3386,0.12903225806451613
3386,0.06451612903225806
3386,0.06666666666666667
3386,0.0967741935483871
3386,0.06451612903225806
3386,0.03333333333333333
3386,0.16666666666666666
3386,0.0967741935483871
3386,0.2
3386,0.03333333333333333
3418,0.06451612903225806
3418,0.03225806451612903
3418,0.03571428571428571
3418,0.0967741935483871
3418,0.06451612903225806
3418,0.0967741935483871
3418,0.03225806451612903
3418,0.03225806451612903
3418,0.03333333333333333
3418,0.03225806451612903
3418,0.06451612903225806
3423,0.06451612903225806
3423,0.03225806451612903
3423,0.03571428571428571
3423,0.12903225806451613
3423,0.06666666666666667
3423,0.12903225806451613
3423,0.23333333333333334
3423,0.0967741935483871
3423,0.22580645161290322
3423,0.06666666666666667
3423,0.16129032258064516
3423,0.16666666666666666
3423,0.2903225806451613
3423,0.22580645161290322
3423,0.10344827586206896
3423,0.0967741935483871
3423,0.06666666666666667
3423,0.12903225806451613
3423,0.23333333333333334
3423,0.12903225806451613
3423,0.06451612903225806
3423,0.26666666666666666
3423,0.12903225806451613
3423,0.3333333333333333
3423,0.25806451612903225
3423,0.1935483870967742
3423,0.21428571428571427
3423,0.06451612903225806
3423,0.16666666666666666
3423,0.1935483870967742
3423,0.16666666666666666
3423,0.16129032258064516
3423,0.16129032258064516
3456,1.032258064516129
3456,0.5483870967741935
3456,1.0357142857142858
3456,0.5483870967741935
3456,0.7
3456,1.032258064516129
3456,0.4666666666666667
3456,1.0
3456,0.9032258064516129
3456,1.0666666666666667
3456,1.064516129032258
3456,0.7666666666666667
3456,1.032258064516129
3456,0.4838709677419355
3456,0.9655172413793104
3456,1.5161290322580645
3456,0.8333333333333334
3456,0.9354838709677419
3456,0.7
3456,1.0
3456,1.3225806451612903
3456,1.1666666666666667
3456,0.6451612903225806
3456,0.9666666666666667
3456,1.032258064516129
3456,0.5483870967741935
3456,0.7857142857142857
3456,0.7419354838709677
3456,0.9
3456,0.7741935483870968
3456,0.7333333333333333
3456,0.7741935483870968
3456,0.8387096774193549
3545,0.03571428571428571
3545,0.03225806451612903
3545,0.06451612903225806
3545,0.03225806451612903
3545,0.03225806451612903
3552,0.07142857142857142
3552,0.06451612903225806
3552,0.06666666666666667
3552,0.03225806451612903
3552,0.03225806451612903
3552,0.03333333333333333
3627,0.16129032258064516
3552,0.03225806451612903
3552,0.03225806451612903
3552,0.03225806451612903
3552,0.03333333333333333
3552,0.03225806451612903
3552,0.06451612903225806
3627,0.1935483870967742
3627,0.1935483870967742
3627,0.21428571428571427
3627,0.25806451612903225
3627,0.3
3627,0.1935483870967742
3627,0.1
3627,0.0967741935483871
3627,0.3333333333333333
3627,0.12903225806451613
3627,0.6
3627,0.2903225806451613
3627,0.16129032258064516
3627,0.10344827586206896
3627,0.25806451612903225
3627,0.23333333333333334
3627,0.3548387096774194
3627,0.2
3627,0.06451612903225806
3627,0.06451612903225806
3627,0.06666666666666667
3627,0.22580645161290322
3627,0.16666666666666666
3627,0.12903225806451613
3627,0.06451612903225806
3627,0.2857142857142857
3627,0.1935483870967742
3627,0.36666666666666664
3627,0.06451612903225806
3627,0.1
3627,0.12903225806451613
3627,0.16129032258064516
3654,0.03225806451612903
3654,0.0967741935483871
3654,0.03571428571428571
3654,0.23333333333333334
3654,0.06451612903225806
3654,0.03333333333333333
3654,0.03225806451612903
3654,0.03225806451612903
3654,0.03333333333333333
3654,0.06666666666666667
3654,0.03225806451612903
3654,0.10344827586206896
3654,0.06451612903225806
3654,0.03333333333333333
3654,0.03225806451612903
3654,0.1
3654,0.03225806451612903
3654,0.06451612903225806
3654,0.13333333333333333
3654,0.03225806451612903
3654,0.06666666666666667
3654,0.12903225806451613
3654,0.06451612903225806
3654,0.03333333333333333
3654,0.13333333333333333
3654,0.03225806451612903
3664,0.06451612903225806
3664,0.1935483870967742
3664,0.03225806451612903
3664,0.06666666666666667
3664,0.12903225806451613
3664,0.1
3664,0.16129032258064516
3664,0.12903225806451613
3664,0.06896551724137931
3664,0.16129032258064516
3664,0.06666666666666667
3664,0.06451612903225806
3664,0.2
3664,0.03225806451612903
3664,0.12903225806451613
3664,0.13333333333333333
3664,0.1935483870967742
3664,0.23333333333333334
3664,0.03225806451612903
3664,0.06451612903225806
3664,0.14285714285714285
3664,0.0967741935483871
3664,0.06666666666666667
3664,0.16129032258064516
3664,0.06666666666666667
3664,0.16129032258064516
3664,0.03225806451612903
3673,0.03225806451612903
3673,0.12903225806451613
3673,0.06451612903225806
3673,0.03225806451612903
3673,0.03333333333333333
3673,0.0967741935483871
3673,0.03225806451612903
3673,0.0967741935483871
3673,0.03225806451612903
3673,0.03225806451612903
3673,0.03225806451612903
3673,0.03225806451612903
3715,0.0967741935483871
3715,0.03225806451612903
3715,0.07142857142857142
3715,0.0967741935483871
3715,0.13333333333333333
3715,0.03225806451612903
3715,0.1
3715,0.06451612903225806
3715,0.0967741935483871
3715,0.06666666666666667
3715,0.06451612903225806
3715,0.03225806451612903
3715,0.06451612903225806
3715,0.13793103448275862
3715,0.13333333333333333
3715,0.1
3715,0.03225806451612903
3715,0.0967741935483871
3715,0.03333333333333333
3715,0.0967741935483871
3715,0.13333333333333333
3715,0.22580645161290322
3715,0.12903225806451613
3785,0.03225806451612903
3715,0.2857142857142857
3715,0.0967741935483871
3715,0.03333333333333333
3715,0.03225806451612903
3715,0.06666666666666667
3715,0.03225806451612903
3785,0.06451612903225806
3785,0.0967741935483871
3785,0.07142857142857142
3785,0.03225806451612903
3785,0.03225806451612903
3785,0.0967741935483871
3785,0.06666666666666667
3785,0.03225806451612903
3785,0.10344827586206896
3785,0.1935483870967742
3785,0.06666666666666667
3785,0.12903225806451613
3785,0.03333333333333333
3785,0.12903225806451613
3785,0.12903225806451613
3785,0.03333333333333333
3785,0.03225806451612903
3785,0.13333333333333333
3785,0.03225806451612903
3785,0.0967741935483871
3785,0.06451612903225806
3785,0.06666666666666667
3785,0.0967741935483871
3785,0.03333333333333333
3785,0.16129032258064516
3785,0.06451612903225806
3793,0.1935483870967742
3793,0.22580645161290322
3793,0.5
3793,0.6129032258064516
3793,0.5666666666666667
3793,0.7741935483870968
3793,0.5333333333333333
3793,1.032258064516129
3827,0.13333333333333333
3793,0.9032258064516129
3793,0.8333333333333334
3793,0.7096774193548387
3793,0.5666666666666667
